yearArticle, authorArticle, year, authorFirst, authorLast, authors, article, number, line
"2021","Tornberg, Petter","2011","Gentzkow M","Gentzkow M","Gentzkow M","24","1","Gentzkow M, 2011, Q J ECON, V126, P1799, DOI 10.1093/qje/qjr044."
"2021","Tornberg, Petter","2018","Guess A.","Guess A.","Guess A.","24","1","Guess A., 2018, KNIGHT FDN."
"2021","Tornberg, Petter","1990","Harvey D.","Harvey D.","Harvey D.","24","1","Harvey D., 1990, CONDITION POSTMODERN."
"2021","Tornberg, Petter","2005","Hedstrom P.","Hedstrom P.","Hedstrom P.","24","1","Hedstrom P., 2005, DISSECTING SOCIAL PR, DOI DOI 10.1017/CBO9780511488801."
"2021","Tornberg, Petter","1998","Hedstrom P.","Hedstrom P.","Hedstrom P.","24","1","Hedstrom P., 1998, SOCIAL MECH ANAL APP."
"2021","Tornberg, Petter","2002","Hegselmann R","Hegselmann R","Hegselmann R","24","1","Hegselmann R, 2002, JASSS-J ARTIF SOC S, V5."
"2021","Tornberg, Petter","2018","Hetherington M.","Hetherington M.","Hetherington M.","24","1","Hetherington M., 2018, PRIUS PICKUP ANSWERS, DOI DOI 10.1038/S41562-021-01066-Z."
"2021","Tornberg, Petter","2001","Hetherington MJ","Hetherington MJ","Hetherington MJ","24","1","Hetherington MJ, 2001, AM POLIT SCI REV, V95, P619, DOI 10.1017/S0003055401003045."
"2021","Tornberg, Petter","2003","Hill RA","Hill RA","Hill RA","24","1","Hill RA, 2003, HUM NATURE-INT BIOS, V14, P53, DOI 10.1007/s12110-003-1016-y."
"2021","Tornberg, Petter","2015","Huddy L","Huddy L","Huddy L","24","1","Huddy L, 2015, AM POLIT SCI REV, V109, P1, DOI 10.1017/S0003055414000604."
"2021","Tornberg, Petter","2019","Iyengar S","Iyengar S","Iyengar S","24","1","Iyengar S, 2019, ANNU REV POLIT SCI, V22, P129, DOI 10.1146/annurev-polisci-051117-073034."
"2021","Tornberg, Petter","2015","Iyengar S","Iyengar S","Iyengar S","24","1","Iyengar S, 2015, AM J POLIT SCI, V59, P690, DOI 10.1111/ajps.12152."
"2021","Tornberg, Petter","2012","Iyengar S","Iyengar S","Iyengar S","24","1","Iyengar S, 2012, PUBLIC OPIN QUART, V76, P405, DOI 10.1093/poq/nfs038."
"2021","Tornberg, Petter","2003","JACOBSON GC","JACOBSON GC","JACOBSON GC","24","1","JACOBSON GC, 2003, C PRESIDENCY, V0030."
"2021","Tornberg, Petter","2014","Jacoby WG","Jacoby WG","Jacoby WG","24","1","Jacoby WG, 2014, AM POLIT SCI REV, V108, P754, DOI 10.1017/S0003055414000380."
"2021","Tornberg, Petter","2006","Johnson-Laird PN","Johnson-Laird PN","Johnson-Laird PN","24","1","Johnson-Laird PN, 2006, ENCYCL COGN SCI."
"2021","Tornberg, Petter","2017","Kahan D.","Kahan D.","Kahan D.","24","1","Kahan D., 2017, MISCONCEPTIONS MISIN."
"2021","Tornberg, Petter","2013","Kahan DM","Kahan DM","Kahan DM","24","1","Kahan DM, 2013, JUDGM DECIS MAK, V8, P407."
"2021","Tornberg, Petter","2015","Kahan DM","Kahan DM","Kahan DM","24","1","Kahan DM, 2015, EMERGING TRENDS SOCI, P1."
"2021","Tornberg, Petter","2016","Kaplan JT","Kaplan JT","Kaplan JT","24","1","Kaplan JT, 2016, SCI REP-UK, V6, DOI 10.1038/srep39589."
"2021","Tornberg, Petter","2017","Karlsen R","Karlsen R","Karlsen R","24","1","Karlsen R, 2017, EUR J COMMUN, V32, P257, DOI 10.1177/0267323117695734."
"2021","Tornberg, Petter","2020","Klein Ezra.","Klein Ezra.","Klein Ezra.","24","1","Klein Ezra., 2020, WHY WERE POLARIZED."
"2021","Tornberg, Petter","2013","Klofstad CA","Klofstad CA","Klofstad CA","24","1","Klofstad CA, 2013, POLIT BEHAV, V35, P519, DOI 10.1007/s11109-012-9207-z."
"2021","Tornberg, Petter","2016","Lelkes Y","Lelkes Y","Lelkes Y","24","1","Lelkes Y, 2016, PUBLIC OPIN QUART, V80, P392, DOI 10.1093/poq/nfw005."
"2021","Tornberg, Petter","2017","Lelkes Y","Lelkes Y","Lelkes Y","24","1","Lelkes Y, 2017, AM J POLIT SCI, V61, P5, DOI 10.1111/ajps.12237."
"2021","Tornberg, Petter","2009","Levendusky M.","Levendusky M.","Levendusky M.","24","1","Levendusky M., 2009, PARTISAN SORT LIBERA."
"2021","Tornberg, Petter","2013","Levendusky M","Levendusky M","Levendusky M","24","1","Levendusky M, 2013, EFFECT FALSE POLARIZ."
"2021","Tornberg, Petter","2007","Lorenz J","Lorenz J","Lorenz J","24","1","Lorenz J, 2007, INT J MOD PHYS C, V18, P1819, DOI 10.1142/S0129183107011789."
"2021","Tornberg, Petter","2013","Mas M","Mas M","Mas M","24","1","Mas M, 2013, PLOS ONE, V8, DOI 10.1371/journal.pone.0074516."
"2021","Tornberg, Petter","2020","Martin GJ","Martin GJ","Martin GJ","24","1","Martin GJ, 2020, POLIT SCI RES METH, V8, P215, DOI 10.1017/psrm.2018.44."
"2021","Tornberg, Petter","2018","Mason L.","Mason L.","Mason L.","24","1","Mason L., 2018, UNCIVIL AGREEMENT PO, DOI DOI 10.7208/CHICAGO/9780226524689.001.0001."
"2021","Tornberg, Petter","2018","Mason L","Mason L","Mason L","24","1","Mason L, 2018, POLIT PSYCHOL, V39, P257, DOI 10.1111/pops.12485."
"2021","Tornberg, Petter","2016","Mason L","Mason L","Mason L","24","1","Mason L, 2016, PUBLIC OPIN QUART, V80, P351, DOI 10.1093/poq/nfw001."
"2021","Tornberg, Petter","2015","Mason L","Mason L","Mason L","24","1","Mason L, 2015, AM J POLIT SCI, V59, P128, DOI 10.1111/ajps.12089."
"2021","Tornberg, Petter","2018","Mccoy J","Mccoy J","Mccoy J","24","1","Mccoy J, 2018, AM BEHAV SCI, V62, P16, DOI 10.1177/0002764218759576."
"2021","Tornberg, Petter","2011","Mercier H","Mercier H","Mercier H","24","1","Mercier H, 2011, BEHAV BRAIN SCI, V34, P57, DOI 10.1017/S0140525X10000968."
"2021","Tornberg, Petter","2013","Moffett MW","Moffett MW","Moffett MW","24","1","Moffett MW, 2013, HUM NATURE-INT BIOS, V24, P219, DOI 10.1007/s12110-013-9170-3."
"2021","Tornberg, Petter","2021","Morales GD","Morales GD","Morales GD","24","1","Morales GD, 2021, SCI REP-UK, V11, DOI 10.1038/s41598-021-81531-x."
"2021","Tornberg, Petter","2010","Munro GD","Munro GD","Munro GD","24","1","Munro GD, 2010, J APPL SOC PSYCHOL, V40, P2434, DOI 10.1111/j.1559-1816.2010.00665.x."
"2021","Tornberg, Petter","1998","Nickerson R.S.","Nickerson R.S.","Nickerson R.S.","24","1","Nickerson R.S., 1998, REV GEN PSYCHOL, V2, P175, DOI {[}10.1037/1089-2680.2.2.175, DOI 10.1037/1089-2680.2.2.175]."
"2021","Tornberg, Petter","2011","Pariser E.","Pariser E.","Pariser E.","24","1","Pariser E., 2011, FILTER BUBBLE WHAT I."
"2021","Tornberg, Petter","2016","Quattrociocchi W.","Quattrociocchi W.","Quattrociocchi W.","24","1","Quattrociocchi W., 2016, ECHO CHAMBERS FACEBO, DOI {[}10.2139/ssrn.2795110, DOI 10.2139/SSRN.2795110]."
"2021","Tornberg, Petter","2016","Sampasivam S","Sampasivam S","Sampasivam S","24","1","Sampasivam S, 2016, INT J ENV RES PUB HE, V13, DOI 10.3390/ijerph13060616."
"2021","Tornberg, Petter","2006","Schelling T.","Schelling T.","Schelling T.","24","1","Schelling T., 2006, MICROMOTIVES MACROBE."
"2021","Tornberg, Petter","1971","SCHELLING TC","SCHELLING TC","SCHELLING TC","24","1","SCHELLING TC, 1971, J MATH SOCIOL, V1, P143, DOI 10.1080/0022250X.1971.9989794."
"2021","Tornberg, Petter","2005","Schiappa E","Schiappa E","Schiappa E","24","1","Schiappa E, 2005, COMMUN MONOGR, V72, P92, DOI 10.1080/0363775052000342544."
"2021","Tornberg, Petter","2006","Schiappa E","Schiappa E","Schiappa E","24","1","Schiappa E, 2006, J HOMOSEXUAL, V51, P15, DOI 10.1300/J082v51n04\_02."
"2021","Tornberg, Petter","2004","Schmitt","Schmitt","Schmitt","24","1","Schmitt, 2004, ITS NOT WHAT YOU SAY."
"2021","Tornberg, Petter","1961","SHERIF M","SHERIF M","SHERIF M","24","1","SHERIF M, 1961, INTERGROUP CONFLICT."
"2021","Tornberg, Petter","2018","Sides John","Sides John","Sides John","24","1","Sides John, 2018, IDENTITY CRISIS 2016."
"2021","Tornberg, Petter","2001","Sunstein C","Sunstein C","Sunstein C","24","1","Sunstein C, 2001, ECHO CHAMBERS BUSH G."
"2021","Tornberg, Petter","1999","Sunstein C.R.","Sunstein C.R.","Sunstein C.R.","24","1","Sunstein C.R., 1999, LAW GROUP POLARIZATI, DOI 10.2139/ssrn.199668."
"2021","Tornberg, Petter","1974","TAJFEL H","TAJFEL H","TAJFEL H","24","1","TAJFEL H, 1974, SOC SCI INFORM, V13, P65, DOI 10.1177/053901847401300204."
"2021","Tornberg, Petter","1970","TAJFEL H","TAJFEL H","TAJFEL H","24","1","TAJFEL H, 1970, SCI AM, V223, P96, DOI 10.1038/scientificamerican1170-96."
"2021","Tornberg, Petter","1979","Tajfel H.","Tajfel H.","Tajfel H.","24","1","Tajfel H., 1979, ORG IDENTITY READER, V33, P74, DOI DOI 10.1016/S0065-2601(05)37005-5."
"2021","Tornberg, Petter","2018","Tornberg P","Tornberg P","Tornberg P","24","1","Tornberg P, 2018, PLOS ONE, V13, DOI 10.1371/journal.pone.0203958."
"2021","Tornberg, Petter","2020","van Haperen S","van Haperen S","van Haperen S","24","1","van Haperen S, 2020, MOBILIZATION, V25, P295, DOI 10.17813/1086-671X-25-3-295."
"2021","Tornberg, Petter","1998","Wolfe A","Wolfe A","Wolfe A","24","1","Wolfe A, 1998, ONE NATION ALL MIDDL."
"2021","Tornberg, Petter","2019","Wood T","Wood T","Wood T","24","1","Wood T, 2019, POLIT BEHAV, V41, P135, DOI 10.1007/s11109-018-9443-y."
"2018","Brugger, Christian","2007","Bennett J.","Bennett J.","Bennett J.","25","1","Bennett J., 2007, P KDD CUP WORKSH, P35."
"2018","Brugger, Christian","2016","Brugger C","Brugger C","Brugger C","25","1","Brugger C, 2016, SOC NETW ANAL MIN, V6, DOI 10.1007/s13278-016-0407-0."
"2018","Brugger, Christian","2015","Brugger C","Brugger C","Brugger C","25","1","Brugger C, 2015, IEEE COMP SOC ANN, P262, DOI 10.1109/ISVLSI.2015.78."
"2018","Brugger, Christian","Vacio","Chandrasekar Karthik","Chandrasekar Karthik","Chandrasekar Karthik","25","1","Chandrasekar Karthik, DRAMPOWER OPEN SOURC."
"2018","Brugger, Christian","2001","Cuppu V","Cuppu V","Cuppu V","25","1","Cuppu V, 2001, CONF PROC INT SYMP C, P62, DOI 10.1109/ISCA.2001.937433."
"2018","Brugger, Christian","2015","Duranton M.","Duranton M.","Duranton M.","25","1","Duranton M., HIPEAC VISION 2015."
"2018","Brugger, Christian","2007","Harish P","Harish P","Harish P","25","1","Harish P, 2007, LECT NOTES COMPUT SC, V4873, P197."
"2018","Brugger, Christian","2015","Jung M.","Jung M.","Jung M.","25","1","Jung M., 2015, IPSJ T SYSTEM LSI DE, V8, P63, DOI DOI 10.2197/IPSJTSLDM.8.63."
"2018","Brugger, Christian","2012","Miller BA","Miller BA","Miller BA","25","1","Miller BA, 2012, INT CONF ACOUST SPEE, P5329, DOI 10.1109/ICASSP.2012.6289124."
"2018","Brugger, Christian","2016","Spitz A","Spitz A","Spitz A","25","1","Spitz A, 2016, PLOS ONE, V11, DOI 10.1371/journal.pone.0152536."
"2018","Brugger, Christian","2011","Zweig KA","Zweig KA","Zweig KA","25","1","Zweig KA, 2011, SOC NETW ANAL MIN, V1, P187, DOI 10.1007/s13278-011-0021-0."
"2023","Kotowski, Krzysztof","2018","Ablin  P.","Ablin  P.","Ablin  P.","26","1","Ablin  P., 2018, IEEE T SIGNAL PROCES, V66, P4040, DOI DOI 10.1109/TSP.2018.2844203."
"2023","Kotowski, Krzysztof","2021","Ablin P","Ablin P","Ablin P","26","1","Ablin P, 2021, J NEUROSCI METH, V356, DOI 10.1016/j.jneumeth.2021.109144."
"2023","Kotowski, Krzysztof","2018","Artoni F","Artoni F","Artoni F","26","1","Artoni F, 2018, NEUROIMAGE, V175, P176, DOI 10.1016/j.neuroimage.2018.03.016."
"2023","Kotowski, Krzysztof","1997","Belouchrani A","Belouchrani A","Belouchrani A","26","1","Belouchrani A, 1997, IEEE T SIGNAL PROCES, V45, P434, DOI 10.1109/78.554307."
"2023","Kotowski, Krzysztof","2011","Blankertz B","Blankertz B","Blankertz B","26","1","Blankertz B, 2011, NEUROIMAGE, V56, P814, DOI 10.1016/j.neuroimage.2010.06.048."
"2023","Kotowski, Krzysztof","2015","Burger C","Burger C","Burger C","26","1","Burger C, 2015, BIOMED SIGNAL PROCES, V15, P67, DOI 10.1016/j.bspc.2014.09.009."
"2023","Kotowski, Krzysztof","2015","Chaumon M","Chaumon M","Chaumon M","26","1","Chaumon M, 2015, J NEUROSCI METH, V250, P47, DOI 10.1016/j.jneumeth.2015.02.025."
"2023","Kotowski, Krzysztof","2017","Dhindsa K","Dhindsa K","Dhindsa K","26","1","Dhindsa K, 2017, BIOMED SIGNAL PROCES, V38, P224, DOI 10.1016/j.bspc.2017.06.012."
"2023","Kotowski, Krzysztof","2021","Dong L","Dong L","Dong L","26","1","Dong L, 2021, BRAIN TOPOGR, V34, P403, DOI 10.1007/s10548-021-00844-2."
"2023","Kotowski, Krzysztof","2001","Doughty MJ","Doughty MJ","Doughty MJ","26","1","Doughty MJ, 2001, OPTOMETRY VISION SCI, V78, P712, DOI 10.1097/00006324-200110000-00011."
"2023","Kotowski, Krzysztof","1985","ELBERT T","ELBERT T","ELBERT T","26","1","ELBERT T, 1985, ELECTROEN CLIN NEURO, V60, P455, DOI 10.1016/0013-4694(85)91020-X."
"2023","Kotowski, Krzysztof","2018","Frolich Laura","Frolich Laura","Frolich Laura","26","1","Frolich Laura, 2018, Brain Inform, V5, P13, DOI 10.1007/s40708-017-0074-6."
"2023","Kotowski, Krzysztof","2014","Ghaderi F","Ghaderi F","Ghaderi F","26","1","Ghaderi F, 2014, J NEUROSCI METH, V221, P41, DOI 10.1016/j.jneumeth.2013.08.025."
"2023","Kotowski, Krzysztof","2013","Gramfort A","Gramfort A","Gramfort A","26","1","Gramfort A, 2013, FRONT NEUROSCI-SWITZ, V7, DOI 10.3389/fnins.2013.00267."
"2023","Kotowski, Krzysztof","1996","Gustafsson F","Gustafsson F","Gustafsson F","26","1","Gustafsson F, 1996, IEEE T SIGNAL PROCES, V44, P988, DOI 10.1109/78.492552."
"2023","Kotowski, Krzysztof","2012","Haghighatpanah N.","Haghighatpanah N.","Haghighatpanah N.","26","1","Haghighatpanah N., 2012, 2012 19th Iranian Conference of Biomedical Engineering (ICBME 2012). Proceedings, P324, DOI 10.1109/ICBME.2012.6519702."
"2023","Kotowski, Krzysztof","1999","Hyvarinen A","Hyvarinen A","Hyvarinen A","26","1","Hyvarinen A, 1999, IEEE T NEURAL NETWOR, V10, P626, DOI 10.1109/72.761722."
"2023","Kotowski, Krzysztof","2004","Joyce CA","Joyce CA","Joyce CA","26","1","Joyce CA, 2004, PSYCHOPHYSIOLOGY, V41, P313, DOI 10.1111/j.1469-8986.2003.00141.x."
"2023","Kotowski, Krzysztof","2009","Kaufmann JM","Kaufmann JM","Kaufmann JM","26","1","Kaufmann JM, 2009, J COGNITIVE NEUROSCI, V21, P625, DOI 10.1162/jocn.2009.21080."
"2023","Kotowski, Krzysztof","2016","Klados MA","Klados MA","Klados MA","26","1","Klados MA, 2016, DATA BRIEF, V8, P1004, DOI 10.1016/j.dib.2016.06.032."
"2023","Kotowski, Krzysztof","2019","Kotowski K","Kotowski K","Kotowski K","26","1","Kotowski K, 2019, BIOCYBERN BIOMED ENG, V39, P1036, DOI 10.1016/j.bbe.2019.09.002."
"2023","Kotowski, Krzysztof","2018","Kotowski K","Kotowski K","Kotowski K","26","1","Kotowski K, 2018, BIOCYBERN BIOMED ENG, V38, P773, DOI 10.1016/j.bbe.2018.06.006."
"2023","Kotowski, Krzysztof","2009","Krigolson OE","Krigolson OE","Krigolson OE","26","1","Krigolson OE, 2009, J COGNITIVE NEUROSCI, V21, P1833, DOI 10.1162/jocn.2009.21128."
"2023","Kotowski, Krzysztof","1999","Lee TW","Lee TW","Lee TW","26","1","Lee TW, 1999, NEURAL COMPUT, V11, P417, DOI 10.1162/089976699300016719."
"2023","Kotowski, Krzysztof","2006","Li YD","Li YD","Li YD","26","1","Li YD, 2006, PHYSIOL MEAS, V27, P425, DOI 10.1088/0967-3334/27/4/008."
"2023","Kotowski, Krzysztof","1999","Lim CL","Lim CL","Lim CL","26","1","Lim CL, 1999, PSYCHOPHYSIOLOGY, V36, P543."
"2023","Kotowski, Krzysztof","2014","Luck SJ","Luck SJ","Luck SJ","26","1","Luck SJ, 2014, INTRODUCTION TO THE EVENT-RELATED POTENTIAL TECHNIQUE, 2ND EDITION, P1."
"2023","Kotowski, Krzysztof","2004","Luck SJ","Luck SJ","Luck SJ","26","1","Luck SJ, 2004, EVENT RELATED POTENT, P17, DOI DOI 10.1371/JOURNAL.PCBI.0020012."
"2023","Kotowski, Krzysztof","1996","Makeig S","Makeig S","Makeig S","26","1","Makeig S, 1996, ADV NEUR IN, V8, P145."
"2023","Kotowski, Krzysztof","2018","Mannan MMN","Mannan MMN","Mannan MMN","26","1","Mannan MMN, 2018, IEEE ACCESS, V6, P30630, DOI 10.1109/ACCESS.2018.2842082."
"2023","Kotowski, Krzysztof","2010","Mennes M","Mennes M","Mennes M","26","1","Mennes M, 2010, PSYCHOPHYSIOLOGY, V47, P1142, DOI 10.1111/j.1469-8986.2010.01015.x."
"2023","Kotowski, Krzysztof","2007","Miyakoshi M","Miyakoshi M","Miyakoshi M","26","1","Miyakoshi M, 2007, BRAIN COGNITION, V63, P182, DOI 10.1016/j.bandc.2006.12.001."
"2023","Kotowski, Krzysztof","2011","Mognon A","Mognon A","Mognon A","26","1","Mognon A, 2011, PSYCHOPHYSIOLOGY, V48, P229, DOI 10.1111/j.1469-8986.2010.01061.x."
"2023","Kotowski, Krzysztof","2015","Mowla MR","Mowla MR","Mowla MR","26","1","Mowla MR, 2015, BIOMED SIGNAL PROCES, V22, P111, DOI 10.1016/j.bspc.2015.06.009."
"2023","Kotowski, Krzysztof","2003","Muggeo VMR","Muggeo VMR","Muggeo VMR","26","1","Muggeo VMR, 2003, STAT MED, V22, P3055, DOI 10.1002/sim.1545."
"2023","Kotowski, Krzysztof","2017","Ouyang G","Ouyang G","Ouyang G","26","1","Ouyang G, 2017, NEUROSCI BIOBEHAV R, V75, P1, DOI 10.1016/j.neubiorev.2017.01.023."
"2023","Kotowski, Krzysztof","1989","PERRIN F","PERRIN F","PERRIN F","26","1","PERRIN F, 1989, ELECTROEN CLIN NEURO, V72, P184, DOI 10.1016/0013-4694(89)90180-6."
"2023","Kotowski, Krzysztof","2011","Pierce LJ","Pierce LJ","Pierce LJ","26","1","Pierce LJ, 2011, FRONT HUM NEUROSCI, V5, DOI 10.3389/fnhum.2011.00111."
"2023","Kotowski, Krzysztof","2019","Pion-Tonachini L","Pion-Tonachini L","Pion-Tonachini L","26","1","Pion-Tonachini L, 2019, NEUROIMAGE, V198, P181, DOI 10.1016/j.neuroimage.2019.05.026."
"2023","Kotowski, Krzysztof","2017","Poldrack RA","Poldrack RA","Poldrack RA","26","1","Poldrack RA, 2017, NAT REV NEUROSCI, V18, P115, DOI 10.1038/nrn.2016.167."
"2023","Kotowski, Krzysztof","2017","Pontifex MB","Pontifex MB","Pontifex MB","26","1","Pontifex MB, 2017, PSYCHOPHYSIOLOGY, V54, P780, DOI 10.1111/psyp.12827."
"2023","Kotowski, Krzysztof","2017","Pontifex MB","Pontifex MB","Pontifex MB","26","1","Pontifex MB, 2017, PSYCHOPHYSIOLOGY, V54, P386, DOI 10.1111/psyp.12804."
"2023","Kotowski, Krzysztof","2021","Ranjan R","Ranjan R","Ranjan R","26","1","Ranjan R, 2021, BIOCYBERN BIOMED ENG, V41, P960, DOI 10.1016/j.bbe.2021.06.007."
"2023","Kotowski, Krzysztof","2021","Shahbakhti M","Shahbakhti M","Shahbakhti M","26","1","Shahbakhti M, 2021, IEEE T NEUR SYS REH, V29, P408, DOI 10.1109/TNSRE.2021.3054733."
"2023","Kotowski, Krzysztof","2020","Sommer W.","Sommer W.","Sommer W.","26","1","Sommer W., 2020, ARXIV."
"2023","Kotowski, Krzysztof","2021","Sommer W","Sommer W","Sommer W","26","1","Sommer W, 2021, ROY SOC OPEN SCI, V8, DOI 10.1098/rsos.202356."
"2023","Kotowski, Krzysztof","2021","Styles SJ","Styles SJ","Styles SJ","26","1","Styles SJ, 2021, NEUROIMAGE, V245, DOI 10.1016/j.neuroimage.2021.118721."
"2023","Kotowski, Krzysztof","2006","Tanaka JW","Tanaka JW","Tanaka JW","26","1","Tanaka JW, 2006, J COGNITIVE NEUROSCI, V18, P1488, DOI 10.1162/jocn.2006.18.9.1488."
"2023","Kotowski, Krzysztof","2022","Trigui O","Trigui O","Trigui O","26","1","Trigui O, 2022, SIGNAL IMAGE VIDEO P, V16, P19, DOI 10.1007/s11760-021-01947-w."
"2023","Kotowski, Krzysztof","2022","Wiese H","Wiese H","Wiese H","26","1","Wiese H, 2022, PSYCHOPHYSIOLOGY, V59, DOI 10.1111/psyp.13950."
"2023","Kotowski, Krzysztof","2015","Winkler I","Winkler I","Winkler I","26","1","Winkler I, 2015, IEEE ENG MED BIO, P4101, DOI 10.1109/EMBC.2015.7319296."
"2023","Kotowski, Krzysztof","2018","Yang BH","Yang BH","Yang BH","26","1","Yang BH, 2018, BIOMED SIGNAL PROCES, V43, P148, DOI 10.1016/j.bspc.2018.02.021."
"2023","Kotowski, Krzysztof","2021","Yoder N","Yoder N","Yoder N","26","1","Yoder N, 2021, PEAKFINDER."
"2023","Kotowski, Krzysztof","2012","Yu K","Yu K","Yu K","26","1","Yu K, 2012, J NEUROSCI METH, V204, P288, DOI 10.1016/j.jneumeth.2011.11.023."
"2023","Kotowski, Krzysztof","2017","Zhang SH","Zhang SH","Zhang SH","26","1","Zhang SH, 2017, J NEUROSCI METH, V291, P213, DOI 10.1016/j.jneumeth.2017.08.031."
"2021","Sommer, Werner","2016","Acharya JN","Acharya JN","Acharya JN","27","1","Acharya JN, 2016, J CLIN NEUROPHYSIOL, V33, P308, DOI 10.1097/WNP.0000000000000316."
"2021","Sommer, Werner","2017","Andrews S","Andrews S","Andrews S","27","1","Andrews S, 2017, Q J EXP PSYCHOL, V70, P1620, DOI 10.1080/17470218.2016.1195851."
"2021","Sommer, Werner","1999","Bruce V","Bruce V","Bruce V","27","1","Bruce V, 1999, J EXP PSYCHOL-APPL, V5, P339, DOI 10.1037/1076-898X.5.4.339."
"2021","Sommer, Werner","2010","Ebner NC","Ebner NC","Ebner NC","27","1","Ebner NC, 2010, BEHAV RES METHODS, V42, P351, DOI 10.3758/BRM.42.1.351."
"2021","Sommer, Werner","2011","Eimer M","Eimer M","Eimer M","27","1","Eimer M, 2011, FRONT HUM NEUROSCI, V5, DOI 10.3389/fnhum.2011.00119."
"2021","Sommer, Werner","2013","Gramfort A","Gramfort A","Gramfort A","27","1","Gramfort A, 2013, FRONT NEUROSCI-SWITZ, V7, DOI 10.3389/fnins.2013.00267."
"2021","Sommer, Werner","1996","Gustafsson F","Gustafsson F","Gustafsson F","27","1","Gustafsson F, 1996, IEEE T SIGNAL PROCES, V44, P988, DOI 10.1109/78.492552."
"2021","Sommer, Werner","2000","Hyvarinen A","Hyvarinen A","Hyvarinen A","27","1","Hyvarinen A, 2000, NEURAL NETWORKS, V13, P411, DOI 10.1016/S0893-6080(00)00026-5."
"2021","Sommer, Werner","2009","Kaufmann JM","Kaufmann JM","Kaufmann JM","27","1","Kaufmann JM, 2009, J COGNITIVE NEUROSCI, V21, P625, DOI 10.1162/jocn.2009.21080."
"2021","Sommer, Werner","1987","LOGIE RH","LOGIE RH","LOGIE RH","27","1","LOGIE RH, 1987, APPL COGNITIVE PSYCH, V1, P53, DOI 10.1002/acp.2350010108."
"2021","Sommer, Werner","2004","Luck SJ","Luck SJ","Luck SJ","27","1","Luck SJ, 2004, EVENT RELATED POTENT, P17, DOI DOI 10.1371/JOURNAL.PCBI.0020012."
"2021","Sommer, Werner","2011","Pierce LJ","Pierce LJ","Pierce LJ","27","1","Pierce LJ, 2011, FRONT HUM NEUROSCI, V5, DOI 10.3389/fnhum.2011.00111."
"2021","Sommer, Werner","2012","Schulz C","Schulz C","Schulz C","27","1","Schulz C, 2012, NEUROIMAGE, V63, P491, DOI 10.1016/j.neuroimage.2012.06.080."
"2021","Sommer, Werner","1995","SCHWEINBERGER SR","SCHWEINBERGER SR","SCHWEINBERGER SR","27","1","SCHWEINBERGER SR, 1995, J EXP PSYCHOL LEARN, V21, P722, DOI 10.1037/0278-7393.21.3.722."
